source_file,snapshot_index,timestamp,uptime_text,uptime_minutes,users,load1,load5,load15,tasks_total,tasks_running,tasks_sleeping,tasks_stopped,tasks_zombie,cpu_us,cpu_sy,cpu_ni,cpu_id,cpu_wa,cpu_hi,cpu_si,cpu_st,mem_total_mib,mem_free_mib,mem_used_mib,mem_buff_cache_mib,swap_total_mib,swap_free_mib,swap_used_mib,swap_avail_mib,pid,user,pr,ni,virt,res,shr,state,cpu_pct,mem_pct,time_plus,command
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,12425,root,20,0,843844,23772,12872,S,17.6,0.1,0:07.06,scan_to+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18355,user,20,0,1059348,63920,27824,S,17.6,0.2,0:04.48,async_s+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18363,user,20,0,874832,37076,23092,S,17.6,0.1,0:03.92,smoothe+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18367,user,20,0,735160,41364,26304,S,17.6,0.1,0:02.28,behavio+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18369,user,20,0,741108,47652,27312,S,17.6,0.1,0:04.82,bt_navi+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18371,user,20,0,723848,33568,20948,S,17.6,0.1,0:03.10,waypoin+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18375,user,20,0,869940,33820,19960,S,17.6,0.1,0:04.69,lifecyc+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,34875,user,20,0,16208,4396,3368,R,17.6,0.0,0:00.04,top
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,2151,user,20,0,25.6g,218828,124292,S,11.8,0.7,0:14.41,Xorg
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,12284,root,20,0,1021896,41744,20360,S,11.8,0.1,0:05.12,sync_sl+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18373,user,20,0,721956,31684,19832,S,11.8,0.1,0:03.19,velocit+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,53,root,rt,0,0,0,0,S,5.9,0.0,0:00.70,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,2608,user,20,0,318340,12396,7052,S,5.9,0.0,0:02.33,ibus-da+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,12418,root,20,0,622932,20516,12916,S,5.9,0.1,0:02.75,robot_s+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18357,user,20,0,789096,36292,24256,S,5.9,0.1,0:02.22,map_ser+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18359,user,20,0,795480,31384,20064,S,5.9,0.1,0:02.17,lifecyc+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,1,root,20,0,168152,13556,8356,S,0.0,0.0,0:02.85,systemd
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,2,root,20,0,0,0,0,S,0.0,0.0,0:00.00,kthreadd
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,3,root,20,0,0,0,0,S,0.0,0.0,0:00.00,pool_wo+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,4,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,5,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,6,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,7,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,9,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,10,root,20,0,0,0,0,I,0.0,0.0,0:00.06,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,11,root,20,0,0,0,0,I,0.0,0.0,0:00.44,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,12,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,13,root,20,0,0,0,0,I,0.0,0.0,0:00.00,rcu_tas+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,14,root,20,0,0,0,0,I,0.0,0.0,0:00.00,rcu_tas+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,15,root,20,0,0,0,0,I,0.0,0.0,0:00.00,rcu_tas+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,16,root,20,0,0,0,0,S,0.0,0.0,0:00.02,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,17,root,20,0,0,0,0,I,0.0,0.0,0:00.44,rcu_pre+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,18,root,rt,0,0,0,0,S,0.0,0.0,0:00.24,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,19,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,20,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/0
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,21,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/2
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,22,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,23,root,rt,0,0,0,0,S,0.0,0.0,0:00.26,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,24,root,20,0,0,0,0,S,0.0,0.0,0:00.01,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,25,root,20,0,0,0,0,I,0.0,0.0,0:00.01,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,26,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,27,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/4
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,28,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,29,root,rt,0,0,0,0,S,0.0,0.0,0:00.20,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,30,root,20,0,0,0,0,S,0.0,0.0,0:00.01,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,31,root,20,0,0,0,0,I,0.0,0.0,0:00.02,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,32,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,33,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/6
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,34,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,35,root,rt,0,0,0,0,S,0.0,0.0,0:00.18,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,36,root,20,0,0,0,0,S,0.0,0.0,0:00.01,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,37,root,20,0,0,0,0,I,0.0,0.0,0:00.11,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,38,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,39,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/8
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,40,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,41,root,rt,0,0,0,0,S,0.0,0.0,0:00.22,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,42,root,20,0,0,0,0,S,0.0,0.0,0:00.01,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,43,root,20,0,0,0,0,I,0.0,0.0,0:00.05,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,44,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,45,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/10
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,46,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,47,root,rt,0,0,0,0,S,0.0,0.0,0:00.19,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,48,root,20,0,0,0,0,S,0.0,0.0,0:00.01,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,50,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,51,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/12
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,52,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,54,root,20,0,0,0,0,S,0.0,0.0,0:00.02,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,55,root,20,0,0,0,0,I,0.0,0.0,0:00.04,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,56,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,57,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/13
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,58,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,59,root,rt,0,0,0,0,S,0.0,0.0,0:00.41,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,60,root,20,0,0,0,0,S,0.0,0.0,0:00.02,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,62,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,63,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/14
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,64,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,65,root,rt,0,0,0,0,S,0.0,0.0,0:00.32,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,66,root,20,0,0,0,0,S,0.0,0.0,0:00.02,ksoftir+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,67,root,20,0,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,68,root,0,-20,0,0,0,I,0.0,0.0,0:00.00,kworker+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,69,root,20,0,0,0,0,S,0.0,0.0,0:00.00,cpuhp/15
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,70,root,-51,0,0,0,0,S,0.0,0.0,0:00.00,idle_in+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,71,root,rt,0,0,0,0,S,0.0,0.0,0:00.27,migrati+
Gazebo_1.txt,1,09:59:20,6 min,6,1,7.08,2.22,0.85,428,3,424,0,1,45.1,13.7,0.0,40.3,0.0,0.0,1.0,0.0,31797.5,22686.0,4015.0,5096.6,,,,,72,root,20,0,0,0,0,S,0.0,0.0,0:00.02,ksoftir+
